Year,Month,DOMESTIC,INTERNATIONAL,TOTAL,City
2002,10,"113,684",94,"113,778",Boise
2002,11,"108,537",0,"108,537",Boise
2002,12,"126,876",0,"126,876",Boise
2002,TOTAL,"1,256,591",325,"1,256,916",Boise
2003,1,"109,323",4,"109,327",Boise
2003,2,"102,754",6,"102,760",Boise
2003,3,"115,814",4,"115,818",Boise
2003,4,"97,584",34,"97,618",Boise
2003,5,"108,447",81,"108,528",Boise
2003,6,"120,736",64,"120,800",Boise
2003,7,"131,870",0,"131,870",Boise
2003,8,"127,524",0,"127,524",Boise
2003,9,"104,260",0,"104,260",Boise
2003,10,"110,810",0,"110,810",Boise
2003,11,"106,614",0,"106,614",Boise
2003,12,"116,776",0,"116,776",Boise
2003,TOTAL,"1,352,512",193,"1,352,705",Boise
2004,1,"101,112",33,"101,145",Boise
2004,2,"100,915",28,"100,943",Boise
2004,3,"120,415",39,"120,454",Boise
2004,4,"107,706",37,"107,743",Boise
2004,5,"114,930",66,"114,996",Boise
2004,6,"130,556",0,"130,556",Boise
2004,7,"138,886",0,"138,886",Boise
2004,8,"136,462",0,"136,462",Boise
2004,9,"119,130",0,"119,130",Boise
2004,10,"120,933",0,"120,933",Boise
2004,11,"122,781",0,"122,781",Boise
2004,12,"130,699",0,"130,699",Boise
2004,TOTAL,"1,444,525",203,"1,444,728",Boise
2005,1,"114,520",0,"114,520",Boise
2005,2,"108,228",13,"108,241",Boise
2005,3,"131,485",0,"131,485",Boise
2005,4,"118,671",31,"118,702",Boise
2005,5,"126,935",61,"126,996",Boise
2005,6,"143,537",124,"143,661",Boise
2005,7,"152,160",125,"152,285",Boise
2005,8,"153,347",102,"153,449",Boise
2005,9,"131,394",12,"131,406",Boise
2005,10,"131,136",0,"131,136",Boise
2005,11,"128,868",0,"128,868",Boise
2005,12,"134,750",56,"134,806",Boise
2005,TOTAL,"1,575,031",524,"1,575,555",Boise
2006,1,"123,074",3,"123,077",Boise
2006,2,"117,557",31,"117,588",Boise
2006,3,"141,837",35,"141,872",Boise
2006,4,"122,227",2,"122,229",Boise
2006,5,"135,570",0,"135,570",Boise
2006,6,"152,865",0,"152,865",Boise
2006,7,"155,188",0,"155,188",Boise
2006,8,"156,757",0,"156,757",Boise
2006,9,"135,015",0,"135,015",Boise
2006,10,"134,434",0,"134,434",Boise
2006,11,"135,315",0,"135,315",Boise
2006,12,"137,763",9,"137,772",Boise
2006,TOTAL,"1,647,602",80,"1,647,682",Boise
2007,1,"125,403",0,"125,403",Boise
2007,2,"119,238",0,"119,238",Boise
2007,3,"140,462",0,"140,462",Boise
2007,4,"126,002",0,"126,002",Boise
2007,5,"140,257",0,"140,257",Boise
2007,6,"156,043",0,"156,043",Boise
2007,7,"162,569",8,"162,577",Boise
2007,8,"161,767",0,"161,767",Boise
2007,9,"136,785",0,"136,785",Boise
2007,10,"137,720",0,"137,720",Boise
2007,11,"139,478",0,"139,478",Boise
2007,12,"136,242",0,"136,242",Boise
2007,TOTAL,"1,681,966",8,"1,681,974",Boise
2008,1,"129,167",0,"129,167",Boise
2008,2,"124,519",0,"124,519",Boise
2008,3,"135,334",0,"135,334",Boise
2008,4,"125,790",0,"125,790",Boise
2008,5,"132,976",0,"132,976",Boise
2008,6,"151,063",0,"151,063",Boise
2008,7,"153,950",0,"153,950",Boise
2008,8,"149,187",0,"149,187",Boise
2008,9,"122,112",0,"122,112",Boise
2008,10,"119,971",0,"119,971",Boise
2008,11,"107,829",4,"107,833",Boise
2008,12,"117,006",1,"117,007",Boise
2008,TOTAL,"1,568,904",5,"1,568,909",Boise
2009,1,"105,549",3,"105,552",Boise
2009,2,"103,531",11,"103,542",Boise
2009,3,"119,687",0,"119,687",Boise
2009,4,"104,390",4,"104,394",Boise
2009,5,"112,107",0,"112,107",Boise
2009,6,"127,325",0,"127,325",Boise
2009,7,"133,254",4,"133,258",Boise
2009,8,"129,219",7,"129,226",Boise
2009,9,"116,785",1,"116,786",Boise
2009,10,"114,131",0,"114,131",Boise
2009,11,"109,986",0,"109,986",Boise
2009,12,"117,303",157,"117,460",Boise
2009,TOTAL,"1,393,267",187,"1,393,454",Boise
2010,1,"106,308",161,"106,469",Boise
2010,2,"96,743",115,"96,858",Boise
2010,3,"118,277",27,"118,304",Boise
2010,4,"105,375",9,"105,384",Boise
2010,5,"114,182",14,"114,196",Boise
2010,6,"127,899",4,"127,903",Boise
2010,7,"132,875",0,"132,875",Boise
2010,8,"131,158",4,"131,162",Boise
2010,9,"117,228",12,"117,240",Boise
2010,10,"117,148",21,"117,169",Boise
2010,11,"114,305",16,"114,321",Boise
2010,12,"118,400",61,"118,461",Boise
2010,TOTAL,"1,399,898",444,"1,400,342",Boise
2011,1,"105,674",65,"105,739",Boise
2011,2,"95,638",13,"95,651",Boise
2011,3,"117,444",0,"117,444",Boise
2011,4,"98,989",22,"99,011",Boise
2011,5,"114,317",51,"114,368",Boise
2011,6,"128,218",20,"128,238",Boise
2011,7,"132,942",0,"132,942",Boise
2011,8,"134,410",12,"134,422",Boise
2011,9,"113,155",55,"113,210",Boise
2011,10,"115,297",40,"115,337",Boise
2011,11,"115,537",27,"115,564",Boise
2011,12,"117,802",33,"117,835",Boise
2011,TOTAL,"1,389,423",338,"1,389,761",Boise
2012,1,"101,458",50,"101,508",Boise
2012,2,"94,468",193,"94,661",Boise
2012,3,"110,752",51,"110,803",Boise
2012,4,"95,818",16,"95,834",Boise
2012,5,"109,068",312,"109,380",Boise
2012,6,"114,850",403,"115,253",Boise
2012,7,"119,465",109,"119,574",Boise
2012,8,"124,003",26,"124,029",Boise
2012,9,"105,003",42,"105,045",Boise
2012,10,"108,617",89,"108,706",Boise
2012,11,"110,591",58,"110,649",Boise
2012,12,"107,112",61,"107,173",Boise
2012,TOTAL,"1,301,205","1,410","1,302,615",Boise
2013,1,"100,815",0,"100,815",Boise
2013,2,"93,240",61,"93,301",Boise
2013,3,"111,009",0,"111,009",Boise
2013,4,"100,338",9,"100,347",Boise
2013,5,"109,261",0,"109,261",Boise
2013,6,"119,138",0,"119,138",Boise
2013,7,"119,390",0,"119,390",Boise
2013,8,"120,409",0,"120,409",Boise
2013,9,"104,530",0,"104,530",Boise
2013,10,"109,178",0,"109,178",Boise
2013,11,"104,121",7,"104,128",Boise
2013,12,"117,120",31,"117,151",Boise
2013,TOTAL,"1,308,549",108,"1,308,657",Boise
2014,1,"104,875",0,"104,875",Boise
2014,2,"94,370",0,"94,370",Boise
2014,3,"110,935",0,"110,935",Boise
2014,4,"99,031",0,"99,031",Boise
2014,5,"113,483",6,"113,489",Boise
2014,6,"123,967",0,"123,967",Boise
2014,7,"130,057",14,"130,071",Boise
2014,8,"126,389",6,"126,395",Boise
2014,9,"112,891",0,"112,891",Boise
2014,10,"120,900",0,"120,900",Boise
2014,11,"112,412",13,"112,425",Boise
2014,12,"123,811",0,"123,811",Boise
2014,TOTAL,"1,373,121",39,"1,373,160",Boise
2015,1,"109,088",0,"109,088",Boise
2015,2,"99,324",0,"99,324",Boise
2015,3,"114,857",0,"114,857",Boise
2015,4,"107,348",0,"107,348",Boise
2015,5,"122,273",0,"122,273",Boise
2015,6,"137,127",0,"137,127",Boise
2015,7,"142,694",0,"142,694",Boise
2015,8,"135,525",0,"135,525",Boise
2015,9,"125,039",0,"125,039",Boise
2015,10,"130,541",0,"130,541",Boise
2015,11,"125,517",15,"125,532",Boise
2015,12,"132,999",0,"132,999",Boise
2015,TOTAL,"1,482,332",15,"1,482,347",Boise
2016,1,"123,388",8,"123,396",Boise
2016,2,"115,030",0,"115,030",Boise
2016,3,"128,488",0,"128,488",Boise
2016,4,"120,868",0,"120,868",Boise
2016,5,"136,240",25,"136,265",Boise
2016,6,"151,023",0,"151,023",Boise
2016,7,"149,108",0,"149,108",Boise
2016,8,"145,870",0,"145,870",Boise
2016,9,"135,903",3,"135,906",Boise
2016,10,"141,928",0,"141,928",Boise
2016,11,"138,014",0,"138,014",Boise
2016,12,"142,779",47,"142,826",Boise
2016,TOTAL,"1,628,639",83,"1,628,722",Boise
2017,1,"128,644",0,"128,644",Boise
2017,2,"120,989",0,"120,989",Boise
2017,3,"143,826",0,"143,826",Boise
2017,4,"132,558",0,"132,558",Boise
2017,5,"146,028",0,"146,028",Boise
2017,6,"162,007",0,"162,007",Boise
2017,7,"165,777",0,"165,777",Boise
2017,8,"162,748",0,"162,748",Boise
2017,9,"147,554",0,"147,554",Boise
2017,10,"154,048",0,"154,048",Boise
2017,11,"154,264",0,"154,264",Boise
2017,12,"154,095",0,"154,095",Boise
2017,TOTAL,"1,772,538",0,"1,772,538",Boise
2018,1,"139,727",0,"139,727",Boise
2018,2,"130,815",0,"130,815",Boise
2018,3,"153,172",0,"153,172",Boise
2018,4,"144,575",0,"144,575",Boise
2018,5,"161,657",0,"161,657",Boise
2018,6,"178,896",76,"178,972",Boise
2018,7,"183,596",0,"183,596",Boise
2018,8,"177,932",0,"177,932",Boise
2018,9,"162,829",0,"162,829",Boise
2018,10,"171,488",0,"171,488",Boise
2018,11,"166,591",0,"166,591",Boise
2018,12,"164,936",0,"164,936",Boise
2018,TOTAL,"1,936,214",76,"1,936,290",Boise
2019,1,"150,811",0,"150,811",Boise
2019,2,"140,050",0,"140,050",Boise
2019,3,"166,748",0,"166,748",Boise
2019,4,"151,398",0,"151,398",Boise
2019,5,"174,616",0,"174,616",Boise
2019,6,"183,379",0,"183,379",Boise
2019,7,"191,090",0,"191,090",Boise
2019,8,"185,906",0,"185,906",Boise
2019,9,"175,077",0,"175,077",Boise
2019,10,"181,130",0,"181,130",Boise
2019,11,"169,905",0,"169,905",Boise
2019,12,"183,742",0,"183,742",Boise
2019,TOTAL,"2,053,852",0,"2,053,852",Boise
2020,1,"161,056",0,"161,056",Boise
2020,2,"150,690",0,"150,690",Boise
2020,3,"80,190",0,"80,190",Boise
2020,4,"8,869",0,"8,869",Boise
2020,5,"25,320",0,"25,320",Boise
2020,6,"52,173",0,"52,173",Boise
2020,7,"75,621",0,"75,621",Boise
2020,8,"83,869",0,"83,869",Boise
2020,9,"81,327",0,"81,327",Boise
2020,10,"93,529",0,"93,529",Boise
2020,11,"87,517",0,"87,517",Boise
2020,12,"89,130",0,"89,130",Boise
2020,TOTAL,"989,291",0,"989,291",Boise
2021,1,"78,690",0,"78,690",Boise
2021,2,"81,030",0,"81,030",Boise
2021,3,"117,831",0,"117,831",Boise
2021,4,"121,278",0,"121,278",Boise
2021,5,"149,536",0,"149,536",Boise
2021,6,"183,549",0,"183,549",Boise
2021,7,"211,198",0,"211,198",Boise
2021,8,"188,439",0,"188,439",Boise
2021,9,"163,672",0,"163,672",Boise
2021,10,"174,648",0,"174,648",Boise
2021,11,"171,853",0,"171,853",Boise
2021,12,"163,443",0,"163,443",Boise
2021,TOTAL,"1,805,167",0,"1,805,167",Boise
2022,1,"141,309",0,"141,309",Boise
2022,2,"145,549",0,"145,549",Boise
2022,3,"171,147",0,"171,147",Boise
2022,4,"168,015",0,"168,015",Boise
2022,5,"182,871",0,"182,871",Boise
2022,6,"197,823",0,"197,823",Boise
2022,7,"211,521",0,"211,521",Boise
2022,8,"208,265",0,"208,265",Boise
2022,9,"203,615",0,"203,615",Boise
2022,10,"210,484",0,"210,484",Boise
2022,11,"198,212",0,"198,212",Boise
2022,12,"187,895",0,"187,895",Boise
2022,TOTAL,"2,226,706",0,"2,226,706",Boise
2023,1,"177,744",0,"177,744",Boise
2023,2,"167,587",0,"167,587",Boise
2023,3,"193,059",0,"193,059",Boise
2023,4,"180,079",0,"180,079",Boise
2023,5,"197,565",0,"197,565",Boise
2023,6,"208,568",0,"208,568",Boise
2023,7,"217,165",0,"217,165",Boise
2023,TOTAL,"1,341,767",0,"1,341,767",Boise
2002,10,"333,182",297,"333,479",Santa Ana
2002,11,"310,604",222,"310,826",Santa Ana
2002,12,"343,067",442,"343,509",Santa Ana
2002,TOTAL,"3,911,743","4,819","3,916,562",Santa Ana
2003,1,"312,212",372,"312,584",Santa Ana
2003,2,"288,815",165,"288,980",Santa Ana
2003,3,"328,796",14,"328,810",Santa Ana
2003,4,"333,002",35,"333,037",Santa Ana
2003,5,"349,525",29,"349,554",Santa Ana
2003,6,"373,621",37,"373,658",Santa Ana
2003,7,"403,760",244,"404,004",Santa Ana
2003,8,"425,422",225,"425,647",Santa Ana
