Year,Month,DOMESTIC,INTERNATIONAL,TOTAL,City
2011,9,"706,499","104,962","811,461",Sacramento
2011,10,"723,342","106,471","829,813",Sacramento
2011,11,"682,775","101,704","784,479",Sacramento
2011,12,"701,502","111,934","813,436",Sacramento
2011,TOTAL,"8,649,087","1,319,379","9,968,466",Sacramento
2012,1,"677,862","111,741","789,603",Sacramento
2012,2,"647,146","104,745","751,891",Sacramento
2012,3,"728,770","117,555","846,325",Sacramento
2012,4,"707,126","112,750","819,876",Sacramento
2012,5,"725,850","114,385","840,235",Sacramento
2012,6,"735,215","117,309","852,524",Sacramento
2012,7,"757,577","124,934","882,511",Sacramento
2012,8,"753,520","123,078","876,598",Sacramento
2012,9,"678,061","107,311","785,372",Sacramento
2012,10,"694,790","106,620","801,410",Sacramento
2012,11,"669,357","104,854","774,211",Sacramento
2012,12,"670,926","113,805","784,731",Sacramento
2012,TOTAL,"8,446,200","1,359,087","9,805,287",Sacramento
2013,1,"662,137","115,425","777,562",Sacramento
2013,2,"607,674","103,764","711,438",Sacramento
2013,3,"710,251","120,765","831,016",Sacramento
2013,4,"693,969","115,552","809,521",Sacramento
2013,5,"721,525","118,763","840,288",Sacramento
2013,6,"719,431","119,376","838,807",Sacramento
2013,7,"751,574","127,554","879,128",Sacramento
2013,8,"747,152","125,665","872,817",Sacramento
2013,9,"683,465","108,209","791,674",Sacramento
2013,10,"708,485","111,647","820,132",Sacramento
2013,11,"655,857","107,734","763,591",Sacramento
2013,12,"662,418","116,798","779,216",Sacramento
2013,TOTAL,"8,323,938","1,391,252","9,715,190",Sacramento
2014,1,"624,949","116,059","741,008",Sacramento
2014,2,"577,281","103,775","681,056",Sacramento
2014,3,"696,466","124,874","821,340",Sacramento
2014,4,"676,427","119,965","796,392",Sacramento
2014,5,"695,943","122,536","818,479",Sacramento
2014,6,"702,089","126,394","828,483",Sacramento
2014,7,"735,523","134,191","869,714",Sacramento
2014,8,"724,088","130,577","854,665",Sacramento
2014,9,"665,581","111,093","776,674",Sacramento
2014,10,"694,036","112,478","806,514",Sacramento
2014,11,"649,019","110,523","759,542",Sacramento
2014,12,"666,401","121,656","788,057",Sacramento
2014,TOTAL,"8,107,803","1,434,121","9,541,924",Sacramento
2015,1,"634,868","120,629","755,497",Sacramento
2015,2,"570,076","107,407","677,483",Sacramento
2015,3,"684,009","124,658","808,667",Sacramento
2015,4,"669,870","122,749","792,619",Sacramento
2015,5,"690,230","125,341","815,571",Sacramento
2015,6,"697,511","127,980","825,491",Sacramento
2015,7,"732,894","137,374","870,268",Sacramento
2015,8,"724,134","134,508","858,642",Sacramento
2015,9,"658,506","115,656","774,162",Sacramento
2015,10,"687,829","117,640","805,469",Sacramento
2015,11,"651,293","112,641","763,934",Sacramento
2015,12,"659,939","125,856","785,795",Sacramento
2015,TOTAL,"8,061,159","1,472,439","9,533,598",Sacramento
2016,1,"636,907","124,593","761,500",Sacramento
2016,2,"612,287","115,907","728,194",Sacramento
2016,3,"697,968","129,902","827,870",Sacramento
2016,4,"675,765","125,577","801,342",Sacramento
2016,5,"703,076","129,532","832,608",Sacramento
2016,6,"713,782","134,111","847,893",Sacramento
2016,7,"731,220","141,593","872,813",Sacramento
2016,8,"732,136","138,002","870,138",Sacramento
2016,9,"673,306","121,347","794,653",Sacramento
2016,10,"688,482","122,035","810,517",Sacramento
2016,11,"658,300","116,261","774,561",Sacramento
2016,12,"662,304","132,016","794,320",Sacramento
2016,TOTAL,"8,185,533","1,530,876","9,716,409",Sacramento
2017,1,"645,310","130,527","775,837",Sacramento
2017,2,"592,178","115,846","708,024",Sacramento
2017,3,"697,139","133,578","830,717",Sacramento
2017,4,"673,496","132,161","805,657",Sacramento
2017,5,"706,879","133,635","840,514",Sacramento
2017,6,"718,964","139,509","858,473",Sacramento
2017,7,"739,698","148,978","888,676",Sacramento
2017,8,"735,373","143,817","879,190",Sacramento
2017,9,"652,125","120,216","772,341",Sacramento
2017,10,"692,098","125,356","817,454",Sacramento
2017,11,"657,045","119,492","776,537",Sacramento
2017,12,"667,329","133,336","800,665",Sacramento
2017,TOTAL,"8,177,634","1,576,451","9,754,085",Sacramento
2018,1,"653,473","130,395","783,868",Sacramento
2018,2,"600,589","117,355","717,944",Sacramento
2018,3,"698,586","137,031","835,617",Sacramento
2018,4,"695,423","133,966","829,389",Sacramento
2018,5,"724,208","138,609","862,817",Sacramento
2018,6,"732,441","144,232","876,673",Sacramento
2018,7,"760,030","152,077","912,107",Sacramento
2018,8,"756,497","147,408","903,905",Sacramento
2018,9,"686,550","129,584","816,134",Sacramento
2018,10,"722,759","131,596","854,355",Sacramento
2018,11,"678,245","124,731","802,976",Sacramento
2018,12,"691,174","138,437","829,611",Sacramento
2018,TOTAL,"8,399,975","1,625,421","10,025,396",Sacramento
2019,1,"667,659","135,773","803,432",Sacramento
2019,2,"608,029","119,724","727,753",Sacramento
2019,3,"729,251","140,966","870,217",Sacramento
2019,4,"709,126","141,759","850,885",Sacramento
2019,5,"740,639","139,760","880,399",Sacramento
2019,6,"741,605","144,559","886,164",Sacramento
2019,7,"768,825","151,106","919,931",Sacramento
2019,8,"769,850","147,707","917,557",Sacramento
2019,9,"705,233","123,258","828,491",Sacramento
2019,10,"740,347","127,012","867,359",Sacramento
2019,11,"694,547","120,443","814,990",Sacramento
2019,12,"721,601","131,526","853,127",Sacramento
2019,TOTAL,"8,596,712","1,623,593","10,220,305",Sacramento
2020,1,"700,688","129,449","830,137",Sacramento
2020,2,"660,494","115,515","776,009",Sacramento
2020,3,"616,265","88,243","704,508",Sacramento
2020,4,"217,304","9,044","226,348",Sacramento
2020,5,"209,790","7,861","217,651",Sacramento
2020,6,"272,424","11,788","284,212",Sacramento
2020,7,"411,261","25,322","436,583",Sacramento
2020,8,"441,660","28,447","470,107",Sacramento
2020,9,"379,538","29,159","408,697",Sacramento
2020,10,"410,253","35,732","445,985",Sacramento
2020,11,"421,104","42,545","463,649",Sacramento
2020,12,"428,824","54,677","483,501",Sacramento
2020,TOTAL,"5,169,605","577,782","5,747,387",Sacramento
2021,1,"408,891","56,760","465,651",Sacramento
2021,2,"361,719","45,722","407,441",Sacramento
2021,3,"499,419","53,658","553,077",Sacramento
2021,4,"514,307","55,134","569,441",Sacramento
2021,5,"565,829","61,806","627,635",Sacramento
2021,6,"617,825","71,233","689,058",Sacramento
2021,7,"664,511","78,934","743,445",Sacramento
2021,8,"662,056","79,873","741,929",Sacramento
2021,9,"610,333","72,964","683,297",Sacramento
2021,10,"630,363","79,252","709,615",Sacramento
2021,11,"617,919","84,113","702,032",Sacramento
2021,12,"606,140","97,920","704,060",Sacramento
2021,TOTAL,"6,759,312","837,369","7,596,681",Sacramento
2022,1,"569,132","93,322","662,454",Sacramento
2022,2,"534,039","81,366","615,405",Sacramento
2022,3,"629,700","99,664","729,364",Sacramento
2022,4,"616,175","104,493","720,668",Sacramento
2022,5,"644,080","110,801","754,881",Sacramento
2022,6,"640,252","116,738","756,990",Sacramento
2022,7,"667,931","122,611","790,542",Sacramento
2022,8,"657,598","120,747","778,345",Sacramento
2022,9,"622,330","105,515","727,845",Sacramento
2022,10,"639,293","106,631","745,924",Sacramento
2022,11,"605,082","106,900","711,982",Sacramento
2022,12,"596,452","117,931","714,383",Sacramento
2022,TOTAL,"7,422,064","1,286,719","8,708,783",Sacramento
2023,1,"605,969","116,718","722,687",Sacramento
2023,2,"567,721","104,389","672,110",Sacramento
2023,3,"655,859","122,266","778,125",Sacramento
2023,4,"636,183","121,239","757,422",Sacramento
2023,5,"664,863","126,101","790,964",Sacramento
2023,6,"660,051","130,069","790,120",Sacramento
2023,7,"684,097","138,658","822,755",Sacramento
2023,TOTAL,"4,474,743","859,440","5,334,183",Sacramento
